"DateTime","Hash Rate"
"2010-09-28 00:00:00",9672632814.699709
"2010-09-29 00:00:00",10750436365.410606
"2010-09-30 00:00:00",9570510422.865541
"2010-10-01 00:00:00",10094921952.88557
"2010-10-02 00:00:00",6555144125.250371
"2010-10-03 00:00:00",7997275832.805453
"2010-10-04 00:00:00",10029370511.633066
"2010-10-05 00:00:00",8259481597.815468
"2010-10-06 00:00:00",11209296454.178135
"2010-10-07 00:00:00",10488230600.400593
"2010-10-08 00:00:00",10094921952.88557
"2010-10-09 00:00:00",10357127717.895586
"2010-10-10 00:00:00",11668156542.94566
"2010-10-11 00:00:00",10422679159.148088
"2010-10-12 00:00:00",10617832232.762787
"2010-10-13 00:00:00",12056377244.94355
"2010-10-14 00:00:00",14042939404.62175
"2010-10-15 00:00:00",12124879388.38073
"2010-10-16 00:00:00",17673553006.792248
"2010-10-17 00:00:00",18495578728.0384
"2010-10-18 00:00:00",17057033715.857635
"2010-10-19 00:00:00",17536548719.917892
"2010-10-20 00:00:00",18084565867.415325
"2010-10-21 00:00:00",19870094129.161102
"2010-10-22 00:00:00",16451583311.240913
"2010-10-23 00:00:00",18694981035.501038
"2010-10-24 00:00:00",21899834927.301216
"2010-10-25 00:00:00",21686178001.181202
"2010-10-26 00:00:00",25745659597.46143
"2010-10-27 00:00:00",22754462631.78126
"2010-10-28 00:00:00",23395433410.141296
"2010-10-29 00:00:00",23822747262.38132
"2010-10-30 00:00:00",26920772691.121494
"2010-10-31 00:00:00",27510703301.008495
"2010-11-01 00:00:00",27203321141.220695
"2010-11-02 00:00:00",27049630061.32679
"2010-11-03 00:00:00",29201305179.841423
"2010-11-04 00:00:00",30891907058.674347
"2010-11-05 00:00:00",33658346496.764587
"2010-11-06 00:00:00",33504655416.87068
"2010-11-07 00:00:00",37039550254.430435
"2010-11-08 00:00:00",42265046970.82311
"2010-11-09 00:00:00",33350964336.976784
"2010-11-10 00:00:00",45777186236.51613
"2010-11-11 00:00:00",49385240324.123314
"2010-11-12 00:00:00",38110071300.35086
"2010-11-13 00:00:00",50287253846.0251
"2010-11-14 00:00:00",57728865401.71492
"2010-11-15 00:00:00",45100676095.08978
"2010-11-16 00:00:00",44424165953.66344
"2010-11-17 00:00:00",55699334977.43588
"2010-11-18 00:00:00",57954368782.19037
"2010-11-19 00:00:00",51203310121.415115
"2010-11-20 00:00:00",39597226493.894356
"2010-11-21 00:00:00",47789756113.32078
"2010-11-22 00:00:00",55640930331.93776
"2010-11-23 00:00:00",47789756113.32078
"2010-11-24 00:00:00",60419905943.26984
"2010-11-25 00:00:00",61785327546.50757
"2010-11-26 00:00:00",66222947757.03021
"2010-11-27 00:00:00",61443972145.698135
"2010-11-28 00:00:00",58713128939.222664
"2010-11-29 00:00:00",71343278769.17172
"2010-11-30 00:00:00",68953790963.50569
"2010-12-01 00:00:00",75495019295.29646
"2010-12-02 00:00:00",75495019295.29646
"2010-12-03 00:00:00",75896588546.86719
"2010-12-04 00:00:00",91959358609.69624
"2010-12-05 00:00:00",95975051125.40349
"2010-12-06 00:00:00",96778189628.54495
"2010-12-07 00:00:00",95975051125.40349
"2010-12-08 00:00:00",95573481873.83276
"2010-12-09 00:00:00",89549943100.27188
"2010-12-10 00:00:00",89530382854.82666
"2010-12-11 00:00:00",106583789112.88889
"2010-12-12 00:00:00",104147588218.88
"2010-12-13 00:00:00",85876081513.81332
"2010-12-14 00:00:00",104147588218.88
"2010-12-15 00:00:00",119373843806.43556
"2010-12-16 00:00:00",105365688665.88445
"2010-12-17 00:00:00",101102337101.3689
"2010-12-18 00:00:00",98057085983.85779
"2010-12-19 00:00:00",112065241124.40889
"2010-12-20 00:00:00",96838985536.85333
"2010-12-21 00:00:00",119373843806.43556
"2010-12-22 00:00:00",113041820945.54
"2010-12-23 00:00:00",104401681764.98917
"2010-12-24 00:00:00",106561716560.12688
"2010-12-25 00:00:00",120961948527.71156
"2010-12-26 00:00:00",104401681764.98917
"2010-12-27 00:00:00",119521925330.95311
"2010-12-28 00:00:00",121681960126.0908
"2010-12-29 00:00:00",118801913732.57387
"2010-12-30 00:00:00",121681960126.0908
"2010-12-31 00:00:00",116641878937.43616
"2011-01-01 00:00:00",130322099306.64165
"2011-01-02 00:00:00",126002029716.36623
"2011-01-03 00:00:00",126460822000.32599
"2011-01-04 00:00:00",114301127577.2177
"2011-01-05 00:00:00",124839529410.57822
"2011-01-06 00:00:00",114301127577.2177
"2011-01-07 00:00:00",132945992359.31705
"2011-01-08 00:00:00",137809870128.56036
"2011-01-09 00:00:00",132135346064.44318
"2011-01-10 00:00:00",131324699769.56927
"2011-01-11 00:00:00",139431162718.30814
"2011-01-12 00:00:00",135377931243.93869
"2011-01-13 00:00:00",152401503436.29028
"2011-01-14 00:00:00",146726979372.1731
"2011-01-15 00:00:00",127271468295.19987
"2011-01-16 00:00:00",159478004296.07138
"2011-01-17 00:00:00",165893786078.09726
"2011-01-18 00:00:00",129232175895.09233
"2011-01-19 00:00:00",154895303023.19577
"2011-01-20 00:00:00",170476487350.97287
"2011-01-21 00:00:00",159478004296.07138
"2011-01-22 00:00:00",151229142004.8953
"2011-01-23 00:00:00",155811843277.7709
"2011-01-24 00:00:00",172309567860.1231
"2011-01-25 00:00:00",142980279713.7192
"2011-01-26 00:00:00",164977245823.52213
"2011-01-27 00:00:00",175078623152.02182
"2011-01-28 00:00:00",172890140362.62155
"2011-01-29 00:00:00",176172864546.722
"2011-01-30 00:00:00",170701657573.22128
"2011-01-31 00:00:00",186021037099.02316
"2011-02-01 00:00:00",179455588730.82236
"2011-02-02 00:00:00",172890140362.62155
"2011-02-03 00:00:00",175078623152.02182
"2011-02-04 00:00:00",212282830571.82645
"2011-02-05 00:00:00",195869209651.3244
"2011-02-06 00:00:00",193680726861.92413
"2011-02-07 00:00:00",222131003124.1277
"2011-02-08 00:00:00",217116752932.5909
"2011-02-09 00:00:00",248133431922.9611
"2011-02-10 00:00:00",240379262175.36856
"2011-02-11 00:00:00",240379262175.36856
"2011-02-12 00:00:00",253302878421.3561
"2011-02-13 00:00:00",255887601670.5536
"2011-02-14 00:00:00",253302878421.3561
"2011-02-15 00:00:00",290781365534.72003
"2011-02-16 00:00:00",299827896906.9113
"2011-02-17 00:00:00",298535535282.3125
"2011-02-18 00:00:00",384235332448.39557
"2011-02-19 00:00:00",291801360963.1684
"2011-02-20 00:00:00",358861301060.294
"2011-02-21 00:00:00",351611577806.55066
"2011-02-22 00:00:00",382422901634.9598
"2011-02-23 00:00:00",440420687664.9063
"2011-02-24 00:00:00",375173178381.2165
"2011-02-25 00:00:00",407796933023.06134
"2011-02-26 00:00:00",500230904508.28864
"2011-02-27 00:00:00",442233118478.3421
"2011-02-28 00:00:00",414505489254.1724
"2011-03-01 00:00:00",359238090686.9494
"2011-03-02 00:00:00",464246147964.67303
"2011-03-03 00:00:00",513986806675.1738
"2011-03-04 00:00:00",610704754167.8141
"2011-03-05 00:00:00",765453470156.0385
"2011-03-06 00:00:00",757163360370.955
"2011-03-07 00:00:00",583071054884.2025
"2011-03-08 00:00:00",516750176603.5349
"2011-03-09 00:00:00",442139188537.78394
"2011-03-10 00:00:00",416631119770.5406
"2011-03-11 00:00:00",492382232456.0934
"2011-03-12 00:00:00",530257788798.8699
"2011-03-13 00:00:00",443144009210.4841
"2011-03-14 00:00:00",424206231039.0959
"2011-03-15 00:00:00",424206231039.0959
"2011-03-16 00:00:00",515107566261.75934
"2011-03-17 00:00:00",534045344433.14746
"2011-03-18 00:00:00",454506676113.317
"2011-03-19 00:00:00",435568897941.9288
"2011-03-20 00:00:00",518895121896.03687
"2011-03-21 00:00:00",560558233873.0911
"2011-03-22 00:00:00",450719120479.03937
"2011-03-23 00:00:00",594646234581.5898
"2011-03-24 00:00:00",575708456410.2015
"2011-03-25 00:00:00",593200442309.1996
"2011-03-26 00:00:00",473188792131.0379
"2011-03-27 00:00:00",490333313585.06104
"2011-03-28 00:00:00",576055920855.1765
"2011-03-29 00:00:00",558911399401.1534
"2011-03-30 00:00:00",534909069365.5211
"2011-03-31 00:00:00",689209762451.7291
"2011-04-01 00:00:00",603487155181.6135
"2011-04-02 00:00:00",617202772344.832
"2011-04-03 00:00:00",600058250890.809
"2011-04-04 00:00:00",610344963763.2228
"2011-04-05 00:00:00",665207432416.0967
"2011-04-06 00:00:00",605826776577.693
"2011-04-07 00:00:00",601733352411.6274
"2011-04-08 00:00:00",679508411566.872
"2011-04-09 00:00:00",638574169906.217
"2011-04-10 00:00:00",708162380729.3303
"2011-04-11 00:00:00",667228139068.6754
"2011-04-12 00:00:00",667228139068.6754
"2011-04-13 00:00:00",794124288216.7057
"2011-04-14 00:00:00",654947866570.4789
"2011-04-15 00:00:00",556705686584.9071
"2011-04-16 00:00:00",708162380729.3303
"2011-04-17 00:00:00",736816349891.7888
"2011-04-18 00:00:00",679412299942.0004
"2011-04-19 00:00:00",706956041831.5409
"2011-04-20 00:00:00",661049805348.9733
"2011-04-21 00:00:00",674821676293.7434
"2011-04-22 00:00:00",807949762093.1895
"2011-04-23 00:00:00",789587267500.1625
"2011-04-24 00:00:00",743681031017.5948
"2011-04-25 00:00:00",881399740465.2976
"2011-04-26 00:00:00",895171611410.0679
"2011-04-27 00:00:00",840084127630.9868
"2011-04-28 00:00:00",752862278314.1084
"2011-04-29 00:00:00",918124729651.3517
"2011-04-30 00:00:00",1030377325650.2477
"2011-05-01 00:00:00",975860006832.7742
"2011-05-02 00:00:00",1073991180704.2264
"2011-05-03 00:00:00",1068539448822.4791
"2011-05-04 00:00:00",1073991180704.2264
"2011-05-05 00:00:00",1193929282102.668
"2011-05-06 00:00:00",1188477550220.9207
"2011-05-07 00:00:00",1166670622693.9314
"2011-05-08 00:00:00",1193929282102.668
"2011-05-09 00:00:00",1302963919737.6147
"2011-05-10 00:00:00",1432013757120.949
"2011-05-11 00:00:00",1494615451421.3184
"2011-05-12 00:00:00",1322460792095.3025
"2011-05-13 00:00:00",1619818840022.0571
"2011-05-14 00:00:00",1893701252586.1729
"2011-05-15 00:00:00",1721546593260.157
"2011-05-16 00:00:00",1932827311523.9038
"2011-05-17 00:00:00",2011079429399.3655
"2011-05-18 00:00:00",2253660994813.297
"2011-05-19 00:00:00",2075067489333.1936
"2011-05-20 00:00:00",2669677471656.74
"2011-05-21 00:00:00",2669677471656.74
"2011-05-22 00:00:00",3057994194806.8115
"2011-05-23 00:00:00",3470580713153.762
"2011-05-24 00:00:00",3628334381933.4785
"2011-05-25 00:00:00",3725413562720.9966
"2011-05-26 00:00:00",3591929689138.1597
"2011-05-27 00:00:00",3610181820470.273
"2011-05-28 00:00:00",3350767557921.511
"2011-05-29 00:00:00",3891213938231.432
"2011-05-30 00:00:00",3329149702709.1143
"2011-05-31 00:00:00",3242678281859.527
"2011-06-01 00:00:00",4064156779930.607
"2011-06-02 00:00:00",4107392490355.4004
"2011-06-03 00:00:00",4366806752904.163
"2011-06-04 00:00:00",4842399567576.894
"2011-06-05 00:00:00",4496513884178.544
"2011-06-06 00:00:00",5036960264488.465
"2011-06-07 00:00:00",4793850619125.457
"2011-06-08 00:00:00",5216837438460.056
"2011-06-09 00:00:00",6260204926152.067
"2011-06-10 00:00:00",6288404047441.04
"2011-06-11 00:00:00",7106178564821.266
"2011-06-12 00:00:00",6570395260330.772
"2011-06-13 00:00:00",6401200532596.934
"2011-06-14 00:00:00",6965182958376.399
"2011-06-15 00:00:00",7867554839623.544
"2011-06-16 00:00:00",7846855982937.975
"2011-06-17 00:00:00",8108417849035.908
"2011-06-18 00:00:00",8587947936882.117
"2011-06-19 00:00:00",9721382689973.158
"2011-06-20 00:00:00",10200912777819.367
"2011-06-21 00:00:00",11029192020462.82
"2011-06-22 00:00:00",11334347530910.408
"2011-06-23 00:00:00",10462474643917.3
"2011-06-24 00:00:00",9416227179525.57
"2011-06-25 00:00:00",9804082932584.77
"2011-06-26 00:00:00",10215443055630.283
"2011-06-27 00:00:00",11586643465782
"2011-06-28 00:00:00",10969603281213.729
"2011-06-29 00:00:00",11792323527304.758
"2011-06-30 00:00:00",13094963916948.889
"2011-07-01 00:00:00",11860883547812.342
"2011-07-02 00:00:00",11586643465782
"2011-07-03 00:00:00",11312403383751.656
"2011-07-04 00:00:00",11655203486289.586
"2011-07-05 00:00:00",9529842850554.426
"2011-07-06 00:00:00",10763923219690.97
"2011-07-07 00:00:00",10178509148696.377
"2011-07-08 00:00:00",12820259614770.244
"2011-07-09 00:00:00",11577082924853.13
"2011-07-10 00:00:00",10644700407415.293
"2011-07-11 00:00:00",12198671269811.688
"2011-07-12 00:00:00",10955494579894.572
"2011-07-13 00:00:00",14840421735885.557
"2011-07-14 00:00:00",11188590209254.031
"2011-07-15 00:00:00",12587163985410.785
"2011-07-16 00:00:00",12198671269811.688
"2011-07-17 00:00:00",13208752330369.342
"2011-07-18 00:00:00",13208752330369.342
"2011-07-19 00:00:00",11033193123014.393
"2011-07-20 00:00:00",12524178056128.127
"2011-07-21 00:00:00",12776342714976.344
"2011-07-22 00:00:00",12692287828693.605
"2011-07-23 00:00:00",12272013397279.91
"2011-07-24 00:00:00",13953111122934.691
"2011-07-25 00:00:00",13869056236651.953
"2011-07-26 00:00:00",14793659985762.082
"2011-07-27 00:00:00",14625550213196.605
"2011-07-28 00:00:00",13028507373824.562
"2011-07-29 00:00:00",13785001350369.213
"2011-07-30 00:00:00",12776342714976.344
"2011-07-31 00:00:00",14709605099479.344
"2011-08-01 00:00:00",15492195902437.604
"2011-08-02 00:00:00",14459382842275.098
"2011-08-03 00:00:00",14741059131410.328
"2011-08-04 00:00:00",12112080432814.854
"2011-08-05 00:00:00",13144893492977.361
"2011-08-06 00:00:00",11454835758165.986
"2011-08-07 00:00:00",11830404143679.625
"2011-08-08 00:00:00",12769325107463.723
"2011-08-09 00:00:00",13708246071247.818
"2011-08-10 00:00:00",14271598649518.277
"2011-08-11 00:00:00",12863217203842.13
"2011-08-12 00:00:00",12299864625571.674
"2011-08-13 00:00:00",12205972529193.264
"2011-08-14 00:00:00",12393756721950.084
"2011-08-15 00:00:00",12112080432814.854
"2011-08-16 00:00:00",13194995687917.12
"2011-08-17 00:00:00",12207615058209.037
"2011-08-18 00:00:00",12925710061633.098
"2011-08-19 00:00:00",11758805681069
"2011-08-20 00:00:00",13643805065057.158
"2011-08-21 00:00:00",14361900068481.22
"2011-08-22 00:00:00",15169756947333.29
"2011-08-23 00:00:00",13913090691341.184
"2011-08-24 00:00:00",12028091307353.023
"2011-08-25 00:00:00",12117853182781.03
"2011-08-26 00:00:00",13194995687917.12
"2011-08-27 00:00:00",10950948802216.932
"2011-08-28 00:00:00",10412377549648.885
"2011-08-29 00:00:00",12387138809065.053
"2011-08-30 00:00:00",12902552730770.691
"2011-08-31 00:00:00",13697915570338.75
"2011-09-01 00:00:00",11400200700475.473
"2011-09-02 00:00:00",13786289219179.645
"2011-09-03 00:00:00",12814179081929.797
"2011-09-04 00:00:00",11842068944679.951
"2011-09-05 00:00:00",13786289219179.645
"2011-09-06 00:00:00",13344420974975.168
"2011-09-07 00:00:00",12018816242361.742
"2011-09-08 00:00:00",11400200700475.473
"2011-09-09 00:00:00",13609541921497.854
"2011-09-10 00:00:00",11753695295839.055
"2011-09-11 00:00:00",11046706105111.893
"2011-09-12 00:00:00",11753695295839.055
"2011-09-13 00:00:00",12391298568006.8
"2011-09-14 00:00:00",12740349231894.316
"2011-09-15 00:00:00",13612975891613.105
"2011-09-16 00:00:00",10384257250653.586
"2011-09-17 00:00:00",11693197240231.77
"2011-09-18 00:00:00",13787501223556.863
"2011-09-19 00:00:00",11082358578428.617
"2011-09-20 00:00:00",12216773236063.043
"2011-09-21 00:00:00",12740349231894.316
"2011-09-22 00:00:00",12914874563838.074
"2011-09-23 00:00:00",11605934574259.89
"2011-09-24 00:00:00",11256883910372.375
"2011-09-25 00:00:00",11954985238147.406
"2011-09-26 00:00:00",11693197240231.77
"2011-09-27 00:00:00",11605934574259.89
"2011-09-28 00:00:00",12344658508772.51
"2011-09-29 00:00:00",10497158595894.992
"2011-09-30 00:00:00",10245226789593.514
"2011-10-01 00:00:00",12008749433703.873
"2011-10-02 00:00:00",10161249520826.352
"2011-10-03 00:00:00",12176703971238.191
"2011-10-04 00:00:00",9405454101921.914
"2011-10-05 00:00:00",12176703971238.191
"2011-10-06 00:00:00",10749090402196.473
"2011-10-07 00:00:00",11588863089868.072
"2011-10-08 00:00:00",9993294983292.033
"2011-10-09 00:00:00",10665113133429.312
"2011-10-10 00:00:00",10329204058360.672
"2011-10-11 00:00:00",7809885995345.875
"2011-10-12 00:00:00",10077272252059.193
"2011-10-13 00:00:00",8145795070414.515
"2011-10-14 00:00:00",10144830285777.129
"2011-10-15 00:00:00",9779908333051.334
"2011-10-16 00:00:00",8685142474873.944
"2011-10-17 00:00:00",8612158084328.785
"2011-10-18 00:00:00",8758126865419.1045
"2011-10-19 00:00:00",9706923942506.174
"2011-10-20 00:00:00",8393204912693.308
"2011-10-21 00:00:00",8831111255964.264
"2011-10-22 00:00:00",7152470273425.602
"2011-10-23 00:00:00",7882314178877.193
"2011-10-24 00:00:00",9269017599235.219
"2011-10-25 00:00:00",9414986380325.537
"2011-10-26 00:00:00",8539173693783.627
"2011-10-27 00:00:00",7298439054515.92
"2011-10-28 00:00:00",7663361007241.716
"2011-10-29 00:00:00",8247236131602.989
"2011-10-30 00:00:00",8101267350512.672
"2011-10-31 00:00:00",7836998604789.393
"2011-11-01 00:00:00",8973662524568.008
"2011-11-02 00:00:00",9212960191889.82
"2011-11-03 00:00:00",7478052103806.672
"2011-11-04 00:00:00",8794189274076.6455
"2011-11-05 00:00:00",8734364857246.193
"2011-11-06 00:00:00",8614716023585.287
"2011-11-07 00:00:00",7896823021619.847
"2011-11-08 00:00:00",8913838107737.553
"2011-11-09 00:00:00",9631731109702.994
"2011-11-10 00:00:00",8435242773093.926
"2011-11-11 00:00:00",7119105602823.952
"2011-11-12 00:00:00",8554891606754.834
"2011-11-13 00:00:00",8614716023585.287
"2011-11-14 00:00:00",8476952009987.414
"2011-11-15 00:00:00",9781098473062.4
"2011-11-16 00:00:00",8002716932505.6
"2011-11-17 00:00:00",8239834471246.507
"2011-11-18 00:00:00",7884158163135.146
"2011-11-19 00:00:00",7291364316282.88
"2011-11-20 00:00:00",8476952009987.414
"2011-11-21 00:00:00",6994967392856.746
"2011-11-22 00:00:00",8299113855931.733
"2011-11-23 00:00:00",7943437547820.374
"2011-11-24 00:00:00",6698570469430.613
"2011-11-25 00:00:00",8002716932505.6
"2011-11-26 00:00:00",7113526162227.2
"2011-11-27 00:00:00",6757849854115.84
"2011-11-28 00:00:00",7528481855023.786
"2011-11-29 00:00:00",8180555086561.28
"2011-11-30 00:00:00",8783602827814.501
"2011-12-01 00:00:00",9867998238655.799
"2011-12-02 00:00:00",7916086499141.465
"2011-12-03 00:00:00",8241405122393.854
"2011-12-04 00:00:00",7373888793720.816
"2011-12-05 00:00:00",8566723745646.243
"2011-12-06 00:00:00",9271580762693.086
"2011-12-07 00:00:00",7482328334804.946
"2011-12-08 00:00:00",8892042368898.63
"2011-12-09 00:00:00",7970306269683.528
"2011-12-10 00:00:00",7807646958057.335
"2011-12-11 00:00:00",8241405122393.854
"2011-12-12 00:00:00",6885910858842.232
"2011-12-13 00:00:00",7579079246072.164
"2011-12-14 00:00:00",8784841853401.825
"2011-12-15 00:00:00",6430733905758.199
"2011-12-16 00:00:00",6775237507852.388
"2011-12-17 00:00:00",8612590052354.73
"2011-12-18 00:00:00",8268086450260.542
"2011-12-19 00:00:00",9129345455496.014
"2011-12-20 00:00:00",7693913780103.56
"2011-12-21 00:00:00",8555172785339.032
"2011-12-22 00:00:00",8497755518323.335
"2011-12-23 00:00:00",8153251916229.1455
"2011-12-24 00:00:00",8325503717276.24
"2011-12-25 00:00:00",9990604460731.488
"2011-12-26 00:00:00",10162856261778.582
"2011-12-27 00:00:00",8360759166848.448
"2011-12-28 00:00:00",8937363247320.754
"2011-12-29 00:00:00",7957136310517.833
"2011-12-30 00:00:00",8187777942706.756
"2011-12-31 00:00:00",8706721615131.831
"2012-01-01 00:00:00",8822042431226.293
"2012-01-02 00:00:00",8706721615131.831
"2012-01-03 00:00:00",9168004879509.676
"2012-01-04 00:00:00",8591400799037.37
"2012-01-05 00:00:00",8476079982942.908
"2012-01-06 00:00:00",9859929776076.445
"2012-01-07 00:00:00",10609515080690.443
"2012-01-08 00:00:00",9398646511698.6
"2012-01-09 00:00:00",10196782729313.89
"2012-01-10 00:00:00",8766746127032.064
"2012-01-11 00:00:00",9512852180396.496
"2012-01-12 00:00:00",9637203189290.568
"2012-01-13 00:00:00",8704570622585.03
"2012-01-14 00:00:00",9326325667055.389
"2012-01-15 00:00:00",8642395118137.994
"2012-01-16 00:00:00",10880713278231.287
"2012-01-17 00:00:00",9761554198184.64
"2012-01-18 00:00:00",7958464569220.599
"2012-01-19 00:00:00",9326325667055.389
"2012-01-20 00:00:00",9015448144820.209
"2012-01-21 00:00:00",10196782729313.89
"2012-01-22 00:00:00",8841024002156.814
"2012-01-23 00:00:00",11051280002696.018
"2012-01-24 00:00:00",9036046590439.686
"2012-01-25 00:00:00",9621114355288.299
"2012-01-26 00:00:00",8971039061012.062
"2012-01-27 00:00:00",9166061649294.932
"2012-01-28 00:00:00",9426091767005.428
"2012-01-29 00:00:00",10856257414413.146
"2012-01-30 00:00:00",11181295061551.266
"2012-01-31 00:00:00",9751129414143.545
"2012-02-01 00:00:00",9166061649294.932
"2012-02-02 00:00:00",10336197178992.158
"2012-02-03 00:00:00",10271189649564.535
"2012-02-04 00:00:00",10767475451283.326
"2012-02-05 00:00:00",9738735758485.557
"2012-02-06 00:00:00",10013066343231.627
"2012-02-07 00:00:00",9395822527552.965
"2012-02-08 00:00:00",9944483697045.11
"2012-02-09 00:00:00",9944483697045.11
"2012-02-10 00:00:00",9464405173739.484
"2012-02-11 00:00:00",10287396927977.7
"2012-02-12 00:00:00",10836058097469.844
"2012-02-13 00:00:00",9395822527552.965
"2012-02-14 00:00:00",9464405173739.484
"2012-02-15 00:00:00",9190074588993.412
"2012-02-16 00:00:00",9464405173739.484
"2012-02-17 00:00:00",10424562220350.736
"2012-02-18 00:00:00",11699197018639.783
"2012-02-19 00:00:00",10809784379795.824
"2012-02-20 00:00:00",9578289956781.11
"2012-02-21 00:00:00",8825710031605.45
"2012-02-22 00:00:00",10878200736629.973
"2012-02-23 00:00:00",11357115234469.03
"2012-02-24 00:00:00",10194037168288.465
"2012-02-25 00:00:00",11288698877634.879
"2012-02-26 00:00:00",10262453525122.617
"2012-02-27 00:00:00",10536118952459.22
"2012-02-28 00:00:00",10946617093464.125
"2012-02-29 00:00:00",12246527873312.988
"2012-03-01 00:00:00",10330869881956.768
"2012-03-02 00:00:00",9971638084689.375
"2012-03-03 00:00:00",8408918683357.457
"2012-03-04 00:00:00",10194883713451.076
"2012-03-05 00:00:00",10790205390148.95
"2012-03-06 00:00:00",10194883713451.076
"2012-03-07 00:00:00",11459942276434.057
"2012-03-08 00:00:00",11608772695608.525
"2012-03-09 00:00:00",12501755210655.332
"2012-03-10 00:00:00",12278509581893.633
"2012-03-11 00:00:00",9971638084689.375
"2012-03-12 00:00:00",12352924791480.865
"2012-03-13 00:00:00",11906433533957.46
"2012-03-14 00:00:00",10194883713451.076
"2012-03-15 00:00:00",9004240360055.33
"2012-03-16 00:00:00",11395534365700.477
"2012-03-17 00:00:00",12661704850778.309
"2012-03-18 00:00:00",11916898683085.467
"2012-03-19 00:00:00",10650728198007.637
"2012-03-20 00:00:00",11916898683085.467
"2012-03-21 00:00:00",11767937449546.898
"2012-03-22 00:00:00",11767937449546.898
"2012-03-23 00:00:00",9384557712929.807
"2012-03-24 00:00:00",13704433485548.285
"2012-03-25 00:00:00",11693456832777.615
"2012-03-26 00:00:00",11246573132161.91
"2012-03-27 00:00:00",11618976216008.33
"2012-03-28 00:00:00",11172092515392.625
"2012-03-29 00:00:00",11400754107160.693
"2012-03-30 00:00:00",12451887464558.488
"2012-03-31 00:00:00",13745590058278.85
"2012-04-01 00:00:00",11481610519268.217
"2012-04-02 00:00:00",9379343804472.629
"2012-04-03 00:00:00",10753902810300.512
"2012-04-04 00:00:00",11077328458730.602
"2012-04-05 00:00:00",9460200216580.15
"2012-04-06 00:00:00",10996472046623.082
"2012-04-07 00:00:00",10430477161870.422
"2012-04-08 00:00:00",12128461816128.398
"2012-04-09 00:00:00",11805036167698.307
"2012-04-10 00:00:00",11885892579805.828
"2012-04-11 00:00:00",11400754107160.693
"2012-04-12 00:00:00",10268764337655.375
"2012-04-13 00:00:00",9647936095478.523
"2012-04-14 00:00:00",10902952172939.146
"2012-04-15 00:00:00",8392920018017.904
"2012-04-16 00:00:00",11765775726193.322
"2012-04-17 00:00:00",10589198153573.99
"2012-04-18 00:00:00",10197005629367.547
"2012-04-19 00:00:00",12314845260082.346
"2012-04-20 00:00:00",12079529745558.479
"2012-04-21 00:00:00",12079529745558.479
"2012-04-22 00:00:00",10981390677780.436
"2012-04-23 00:00:00",10589198153573.99
"2012-04-24 00:00:00",10824513668097.857
"2012-04-25 00:00:00",9961690114843.68
"2012-04-26 00:00:00",12157968250399.768
"2012-04-27 00:00:00",10123973913005.262
"2012-04-28 00:00:00",11398844702050.367
"2012-04-29 00:00:00",13423639484651.42
"2012-04-30 00:00:00",13423639484651.42
"2012-05-01 00:00:00",12748707890451.068
"2012-05-02 00:00:00",11248859903339.18
"2012-05-03 00:00:00",11773806698828.342
"2012-05-04 00:00:00",12073776296250.72
"2012-05-05 00:00:00",12523730692384.285
"2012-05-06 00:00:00",12298753494317.502
"2012-05-07 00:00:00",12748707890451.068
"2012-05-08 00:00:00",13198662286584.637
"2012-05-09 00:00:00",12448738293028.691
"2012-05-10 00:00:00",11114409457010.168
"2012-05-11 00:00:00",12320624436840.73
"2012-05-12 00:00:00",11028251244165.129
"2012-05-13 00:00:00",12062149798305.611
"2012-05-14 00:00:00",11975991585460.57
"2012-05-15 00:00:00",11200567669855.209
"2012-05-16 00:00:00",10425143754249.848
"2012-05-17 00:00:00",9994352690024.648
"2012-05-18 00:00:00",12492940862530.81
"2012-05-19 00:00:00",12837573713910.97
"2012-05-20 00:00:00",11889833372615.53
"2012-05-21 00:00:00",10855934818475.049
"2012-05-22 00:00:00",9908194477179.607
"2012-05-23 00:00:00",11200567669855.209
"2012-05-24 00:00:00",10769776605630.008
"2012-05-25 00:00:00",9570224608798.7
"2012-05-26 00:00:00",11231172681400.127
"2012-05-27 00:00:00",12575749692553.662
"2012-05-28 00:00:00",11231172681400.127
"2012-05-29 00:00:00",9965688435608.562
"2012-05-30 00:00:00",10361152262418.426
"2012-05-31 00:00:00",10914801619952.236
"2012-06-01 00:00:00",12022100335019.854
"2012-06-02 00:00:00",12654842457915.635
"2012-06-03 00:00:00",12101193100381.826
"2012-06-04 00:00:00",12259378631105.773
"2012-06-05 00:00:00",11626636508209.988
"2012-06-06 00:00:00",12101193100381.826
"2012-06-07 00:00:00",10993894385314.209
"2012-06-08 00:00:00",11096727868089.74
"2012-06-09 00:00:00",13457733797470.537
"2012-06-10 00:00:00",13064232809240.404
"2012-06-11 00:00:00",11018027670443.715
"2012-06-12 00:00:00",12277230832780.139
"2012-06-13 00:00:00",11805029646903.979
"2012-06-14 00:00:00",12277230832780.139
"2012-06-15 00:00:00",12513331425718.217
"2012-06-16 00:00:00",12277230832780.139
"2012-06-17 00:00:00",12906832413948.35
"2012-06-18 00:00:00",13772534588054.643
"2012-06-19 00:00:00",11568929053965.898
"2012-06-20 00:00:00",11411528658673.848
"2012-06-21 00:00:00",11672620128669.29
"2012-06-22 00:00:00",11844276307032.072
"2012-06-23 00:00:00",14075806625748.26
